season,player_id,first_name,last_name,player_name,position,height_wo_shoes,height_w_shoes,weight,wingspan,standing_reach,body_fat_pct,hand_length,hand_width,standing_vertical_leap,max_vertical_leap,lane_agility_time,modified_lane_agility_time,three_quarter_sprint,bench_press
2014,203928,Cory,Jefferson,Cory Jefferson,PF,79.75,81.0,218.4,84.5,105.0,5.25,8.75,9.75,33.0,37.5,12.63,3.39,3.36,12.0
2014,203927,C.J.,Fair,C.J. Fair,SF,78.5,80.0,218.1,81.5,104.0,5.05,9.0,9.0,27.0,35.0,11.0,3.06,3.32,10.0
2014,203926,Doug,McDermott,Doug McDermott,SF,78.25,79.75,218.0,81.25,103.0,7.1,8.75,9.75,28.5,36.5,11.1,3.15,3.29,10.0
2014,203921,Cleanthony,Early,Cleanthony Early,SF,78.0,79.25,209.4,82.75,101.5,4.45,8.5,9.0,34.0,40.0,11.15,2.96,3.18,10.0
2014,203920,Khem,Birch,Khem Birch,PF,79.5,81.25,208.8,85.0,107.0,6.0,9.0,8.5,30.5,35.5,11.6,3.24,3.26,12.0
2014,203919,Jordan,Adams,Jordan Adams,SG,75.5,76.75,208.8,82.0,102.0,10.8,8.5,7.5,24.5,29.5,12.13,3.05,3.5,10.0
2014,203918,Rodney,Hood,Rodney Hood,SF,79.25,80.5,208.2,80.5,103.0,7.45,8.5,8.5,29.0,36.0,11.21,3.14,3.38,10.0
2014,203895,Jordan,McRae,Jordan McRae,SG,75.75,77.25,179.4,84.5,104.0,5.2,8.75,8.5,27.5,34.5,11.07,3.15,3.39,10.0
2014,203897,Zach,LaVine,Zach LaVine,PG,76.5,77.75,180.9,80.25,100.0,4.7,8.25,8.75,33.5,41.5,10.42,2.8,3.19,8.0
2014,203898,Tyler,Ennis,Tyler Ennis,PG,73.0,74.5,181.5,79.25,98.0,6.2,8.25,8.75,29.0,36.0,11.12,2.84,3.3,8.0
2014,203899,Kendall,Williams,Kendall Williams,PG,74.25,75.75,183.0,77.5,99.0,7.2,8.0,7.75,27.0,33.0,10.83,2.85,3.21,8.0
2014,203900,Markel,Brown,Markel Brown,SG,74.5,75.5,184.4,80.75,100.0,4.2,8.25,9.75,36.5,43.5,12.62,2.9,3.18,10.0
2014,203901,Elfrid,Payton,Elfrid Payton,PG,74.5,75.75,185.4,80.0,98.5,5.65,8.75,9.0,31.5,35.5,11.06,2.92,3.23,8.0
2014,203902,Semaj,Christon,Semaj Christon,PG,73.5,75.25,186.0,78.5,99.0,5.25,8.5,8.25,30.5,36.5,11.55,3.21,3.32,8.0
2014,203903,Jordan,Clarkson,Jordan Clarkson,PG,75.25,77.0,186.3,80.0,98.0,4.3,8.25,9.0,33.0,38.5,10.76,2.98,3.28,8.0
2014,203904,Xavier,Thames,Xavier Thames,PG,74.25,75.5,187.0,76.0,96.0,6.4,8.25,9.0,29.0,32.5,11.48,3.02,3.48,8.0
2014,203905,Aaron,Craft,Aaron Craft,PG,72.75,73.75,191.6,74.0,94.5,6.1,7.75,8.5,29.0,32.0,10.78,2.9,3.26,8.0
2014,203906,Devyn,Marble,Devyn Marble,SG,77.0,78.5,192.4,81.0,102.0,6.9,8.25,8.5,29.0,35.0,11.32,3.08,3.28,10.0
2014,203907,Deonte,Burton,Deonte Burton,PG,72.0,73.25,192.8,79.0,97.5,7.65,8.25,8.0,29.0,39.5,11.28,3.08,3.28,8.0
2014,203908,DeAndre,Daniels,DeAndre Daniels,SF,79.25,80.5,196.0,86.0,106.5,3.85,9.25,10.5,26.5,32.0,11.46,3.04,3.44,10.0
2014,203909,K.J.,McDaniels,K.J. McDaniels,SF,76.5,78.0,195.6,83.25,102.0,4.45,8.75,9.75,33.0,37.0,12.71,3.2,3.1,10.0
2014,203910,Nick,Johnson,Nick Johnson,SG,73.5,75.0,198.0,79.25,96.5,6.05,8.75,9.75,33.5,41.5,10.8,2.95,3.27,10.0
2014,203912,C.J.,Wilcox,C.J. Wilcox,SG,75.5,77.0,201.0,81.75,100.5,6.5,8.75,9.0,31.0,37.5,11.3,2.92,3.22,10.0
2014,203913,Jabari,Brown,Jabari Brown,SG,75.0,76.25,201.9,80.25,100.0,6.05,9.0,9.25,28.0,32.0,11.6,3.26,3.5,10.0
2014,203914,Gary,Harris,Gary Harris,SG,74.5,76.5,204.8,78.75,96.0,4.55,8.5,9.5,30.0,36.0,11.024999999999999,3.08,3.22,10.0
2014,203915,Spencer,Dinwiddie,Spencer Dinwiddie,PG,76.5,78.0,204.9,80.25,103.0,5.35,8.25,9.0,29.5,36.0,11.004999999999999,3.0599999999999996,3.21,8.0
2014,203917,Nik,Stauskas,Nik Stauskas,SG,77.25,78.5,206.9,79.75,102.0,12.05,8.5,8.5,29.0,35.5,10.79,2.92,3.27,10.0
2014,203894,Shabazz,Napier,Shabazz Napier,PG,71.0,73.0,175.2,75.25,93.0,7.35,8.25,8.5,30.5,37.5,11.6,3.13,3.2,8.0
2014,203893,Russ,Smith,Russ Smith,PG,71.5,72.75,160.0,75.5,95.0,3.5,8.25,8.5,29.5,34.0,11.57,3.01,3.27,8.0
2014,203798,P.J.,Hairston,P.J. Hairston,SG,76.25,77.25,228.8,81.0,101.0,8.2,8.75,9.75,32.0,37.0,11.12,3.08,3.32,10.0
2014,203648,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,SF,77.25,78.25,205.2,84.0,104.5,6.05,9.0,9.75,31.5,39.5,11.39,3.05,3.18,10.0
2013,203466,CJ,Leslie,CJ Leslie,PF-SF,79.5,80.75,209.2,86.25,104.5,7.95,8.75,9.0,32.5,40.5,10.19,2.79,3.1,11.0
2013,203467,Carrick,Felix,Carrick Felix,SF-SG,76.75,78.25,202.6,81.25,103.5,3.3,8.5,9.5,32.0,38.5,11.16,3.09,3.25,15.0
2013,203468,CJ,McCollum,CJ McCollum,PG-SG,74.25,75.25,197.0,78.25,96.5,8.6,8.0,9.5,32.0,38.5,11.02,2.91,3.32,13.0
2013,203476,Gorgui,Dieng,Gorgui Dieng,C,81.75,82.75,229.6,87.5,111.5,5.35,9.0,10.0,27.0,30.5,12.03,3.26,3.42,11.0
2013,203471,Dennis,Schroder,Dennis Schroder,PG,73.0,74.0,164.8,79.75,98.0,4.1,8.75,10.5,30.0,34.0,11.09,2.86,3.21,1.0
2013,203470,Colton,Iverson,Colton Iverson,C,82.5,84.0,262.8,86.0,110.0,9.6,9.25,9.5,26.5,30.0,11.52,3.04,3.52,12.0
2013,203502,Tony,Mitchell,Tony Mitchell,PF-SF,79.5,80.75,236.4,86.5,106.5,5.55,9.0,10.0,33.5,38.0,11.82,3.25,3.52,13.0
2013,203472,Deshaun,Thomas,Deshaun Thomas,SF,77.0,79.0,219.8,82.0,104.0,9.1,8.0,8.75,28.5,32.0,12.94,3.38,3.53,5.0
2013,12524,Will,Clyburn,Will Clyburn,SF-SG,77.75,79.0,210.4,84.25,105.0,6.85,9.25,10.25,28.0,34.5,11.68,3.12,3.38,3.0
2013,203479,Jamaal,Franklin,Jamaal Franklin,SG-SF,76.0,77.25,190.8,83.25,103.5,8.25,8.5,8.25,30.0,35.5,11.3,3.14,3.23,9.0
2013,203478,Jackie,Carmichael,Jackie Carmichael,PF,79.5,81.0,241.2,85.5,107.0,5.8,9.0,10.25,30.0,32.0,11.83,3.07,3.35,13.0
2013,203477,Isaiah,Canaan,Isaiah Canaan,PG,71.0,72.0,188.4,76.5,94.5,5.9,8.25,9.5,33.0,40.5,10.98,2.89,3.22,16.0
2013,203501,Tim,Hardaway Jr.,Tim Hardaway Jr.,SG,76.5,78.25,199.4,79.0,101.0,6.05,8.0,9.25,31.5,37.5,10.68,2.93,3.25,16.0
2013,203482,Kelly,Olynyk,Kelly Olynyk,PF-C,82.75,84.0,234.0,81.75,108.0,6.65,8.5,10.0,24.5,29.5,11.42,2.99,3.59,5.0
2013,203483,Kenny,Kadji,Kenny Kadji,PF-C,80.75,82.0,241.6,87.0,106.5,7.45,9.0,10.25,34.0,38.0,11.47,2.88,3.44,9.0
2013,203484,Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,SG,76.5,77.5,203.6,80.0,100.5,6.45,8.5,9.0,29.0,34.5,10.6,3.2,3.12,7.0
2013,203480,James,Southerland,James Southerland,SF-PF,79.0,80.0,220.6,85.0,106.0,8.05,8.0,9.5,29.0,32.0,10.9,3.03,3.38,5.0
2013,203475,Erick,Green,Erick Green,PG,73.5,75.0,178.2,77.75,98.0,4.35,8.5,9.0,29.5,36.0,11.004999999999999,3.0599999999999996,3.21,5.0
2013,203473,Dewayne,Dedmon,Dewayne Dedmon,C,82.0,83.5,238.8,88.0,109.0,8.35,9.0,11.0,28.0,32.5,12.75,3.26,3.4,8.0
2013,203481,Jeff,Withey,Jeff Withey,C,82.75,84.5,221.8,86.0,110.5,8.65,9.0,9.75,26.5,29.0,12.49,3.29,3.47,10.0
2013,203561,Brandon,Davies,Brandon Davies,PF,80.5,82.25,241.8,85.5,108.5,8.6,9.0,11.0,26.0,31.5,11.22,3.14,3.5,7.0
2013,203658,Norvel,Pelle,Norvel Pelle,PF-C,81.5,82.5,207.2,86.5,109.0,5.15,8.75,9.5,31.0,34.5,11.49,3.2,3.32,0.0
2013,203519,Adonis,Thomas,Adonis Thomas,SF,76.75,77.75,231.8,85.0,99.0,7.5,9.25,9.5,34.5,40.5,11.64,3.11,3.32,13.0
2013,203522,Trevor,Mbakwe,Trevor Mbakwe,PF,78.75,80.0,235.8,88.0,106.5,5.9,9.5,11.5,30.0,36.5,12.01,2.97,3.32,21.0
2013,203523,BJ,Young,BJ Young,SG-PG,74.25,75.5,178.8,80.25,99.0,4.7,8.5,9.5,30.5,36.0,11.27,3.26,3.23,5.0
2013,203524,Solomon,Hill,Solomon Hill,SF,77.5,79.0,226.0,81.0,103.0,7.6,9.0,10.5,29.5,37.5,10.77,2.91,3.19,14.0
2013,203527,Ryan,Kelly,Ryan Kelly,PF,81.75,83.75,228.0,83.5,110.0,14.75,9.0,10.0,28.5,34.0,11.47,3.14,3.29,12.0
2013,203552,Seth,Curry,Seth Curry,SG,73.0,75.0,179.2,76.0,97.5,9.6,8.0,8.25,30.0,36.0,11.024999999999999,3.08,3.22,10.0
2013,203513,Erik,Murphy,Erik Murphy,PF,80.75,81.5,239.8,82.5,108.0,7.95,8.75,9.75,24.5,29.5,12.19,2.96,3.57,13.0
2013,203511,Grant,Jerrett,Grant Jerrett,PF,80.75,82.25,232.0,86.0,109.0,10.05,8.5,9.25,28.5,34.0,11.85,3.23,3.51,2.0
2013,203510,Pierre,Jackson,Pierre Jackson,PG,69.5,70.5,176.0,70.0,90.0,4.5,7.5,8.25,29.5,36.0,11.004999999999999,3.0599999999999996,3.21,8.0
2013,203509,Myck,Kabongo,Myck Kabongo,PG,73.25,74.75,180.4,78.25,98.0,6.0,8.25,9.0,27.5,33.5,10.64,2.86,3.44,2.0
2013,203506,Victor,Oladipo,Victor Oladipo,SG,75.25,76.25,213.2,81.25,100.5,6.55,8.75,9.25,33.0,42.0,10.69,3.14,3.25,15.0
2013,203505,Vander,Blue,Vander Blue,SG,75.5,77.25,197.4,78.0,100.5,4.6,8.5,9.5,28.0,37.5,10.4,2.7,3.14,4.0
2013,203516,James,Ennis,James Ennis,SF,77.75,79.0,200.8,83.5,104.5,4.5,8.5,8.75,29.5,36.5,11.55,3.06,3.4,7.0
2013,203515,Phil,Pressey,Phil Pressey,PG,69.5,71.5,177.0,74.25,92.0,4.7,7.75,9.75,33.0,38.5,10.86,3.02,3.13,7.0
2013,203504,Trey,Burke,Trey Burke,PG,71.75,73.25,187.0,77.5,97.5,6.9,8.25,8.75,29.5,36.5,11.2,3.01,3.16,3.0
2013,203503,Tony,Snell,Tony Snell,SF-SG,78.0,79.25,198.2,83.5,105.5,4.85,9.0,9.5,30.0,36.5,11.36,2.84,3.25,7.0
2013,203457,Nerlens,Noel,Nerlens Noel,C,82.0,83.75,206.4,87.75,110.0,4.15,9.5,10.0,27.0,30.5,12.03,3.26,3.42,11.0
2013,203318,Glen,Rice,Glen Rice,SF-SG,76.5,77.75,210.8,81.25,101.5,8.45,8.5,9.0,33.0,40.5,10.99,3.08,3.25,10.0
2013,203464,Brandon,Paul,Brandon Paul,SG,74.75,76.0,201.0,82.25,98.0,5.25,8.5,9.5,33.5,39.5,11.16,2.9,3.37,15.0
2013,203463,Ben,McLemore,Ben McLemore,SG,75.5,76.75,189.2,79.75,100.5,5.0,8.75,9.5,32.5,42.0,11.87,3.11,3.27,6.0
2013,203462,Archie,Goodwin,Archie Goodwin,SG,75.75,77.25,189.0,81.5,102.0,4.55,8.5,9.0,30.0,36.0,10.75,3.41,3.27,1.0
2013,203460,Andre,Roberson,Andre Roberson,PF-SF,78.25,79.0,205.8,83.0,104.5,7.05,8.75,9.5,30.0,36.5,11.36,3.02,3.34,10.0
2013,203494,Richard,Howell,Richard Howell,PF,78.25,79.5,249.6,82.25,105.5,8.75,8.75,9.5,28.5,34.0,11.47,3.14,3.29,12.0
2013,203493,Reggie,Bullock,Reggie Bullock,SG-SF,77.75,79.0,199.8,80.75,102.0,6.95,8.5,9.0,31.0,36.5,11.33,3.3,3.31,11.0
2013,203492,Ray,McCallum,Ray McCallum,PG,72.25,73.75,191.4,75.25,96.5,7.3,8.0,8.75,30.5,40.0,10.82,3.08,3.25,5.0
2013,203491,Peyton,Siva,Peyton Siva,PG,71.5,73.0,180.6,75.0,93.0,6.05,8.0,9.75,33.5,41.5,10.59,2.93,3.16,15.0
2013,203498,Shabazz,Muhammad,Shabazz Muhammad,SF-SG,76.75,78.25,221.8,83.0,104.5,9.0,9.0,10.0,29.5,37.0,10.99,2.93,3.32,10.0
2013,203497,Rudy,Gobert,Rudy Gobert,C,84.5,86.0,237.6,92.5,115.0,4.4,9.75,10.0,25.0,29.0,12.85,3.19,3.57,7.0
2013,203496,Robert,Covington,Robert Covington,SF-PF,78.25,79.5,208.6,85.75,106.0,4.7,9.0,8.5,29.5,36.0,11.69,3.1,3.34,9.0
2013,203495,Ricky,Ledo,Ricky Ledo,SG,76.75,78.0,197.2,79.25,102.5,10.25,8.5,9.25,27.0,33.5,10.72,3.16,3.32,4.0
2013,203490,Otto,Porter,Otto Porter,SF,79.5,80.5,197.6,85.5,105.5,6.65,8.75,9.25,27.0,36.0,11.25,3.06,3.4,9.0
2013,203489,Nate,Wolters,Nate Wolters,PG,75.5,76.75,196.4,75.75,98.0,5.5,8.25,8.75,29.5,36.0,11.004999999999999,3.0599999999999996,3.21,8.0
2013,203488,Mike,Muscala,Mike Muscala,C-PF,82.25,83.5,230.2,85.0,108.0,6.8,8.5,9.0,28.0,33.5,11.76,2.99,3.44,5.0
2013,203487,Michael,Carter-Williams,Michael Carter-Williams,PG,76.75,77.75,184.4,79.25,101.0,4.4,7.5,8.5,31.5,41.0,10.68,3.7,3.22,8.0
2013,203499,Shane,Larkin,Shane Larkin,PG,70.25,71.5,170.8,70.75,89.5,3.8,7.5,8.75,34.5,44.0,10.64,3.03,3.08,12.0
2013,203500,Steven,Adams,Steven Adams,C,82.75,84.0,254.5,88.5,109.5,6.65,9.5,11.0,28.5,33.0,11.85,3.02,3.4,16.0
2013,203485,Lorenzo,Brown,Lorenzo Brown,PG,76.0,77.25,189.2,79.0,100.0,3.95,8.25,8.5,28.0,34.0,11.78,3.24,3.4,8.0
2013,203486,Mason,Plumlee,Mason Plumlee,C-PF,83.25,84.5,238.2,83.0,108.0,6.15,9.75,9.5,30.5,36.0,10.89,2.76,3.29,14.0
2013,203458,Alex,Len,Alex Len,C,82.25,83.75,248.8,87.5,110.5,6.4,9.0,10.75,27.0,30.5,12.03,3.26,3.42,11.0
2013,203459,Allen,Crabbe,Allen Crabbe,SG,77.25,78.25,197.4,83.25,103.5,4.65,8.25,8.5,30.5,36.0,10.67,3.1,3.32,10.0
2013,203469,Cody,Zeller,Cody Zeller,C-PF,82.75,84.25,230.0,82.75,106.0,4.75,8.5,10.5,35.5,37.5,10.82,2.69,3.15,17.0
2012,12467,Drew,Gordon,Drew Gordon,PF,80.0,80.75,239.0,83.5,103.5,9.1,8.5,9.75,29.0,34.0,11.35,3.14,3.49,10.0
2012,12507,Jordan,Taylor,Jordan Taylor,PG,73.0,74.0,192.8,75.0,92.5,5.5,8.25,9.5,33.0,36.5,10.57,3.0599999999999996,3.19,14.0
2012,12458,J'Covan,Brown,J'Covan Brown,PG,73.0,74.25,202.4,77.25,96.0,12.5,7.75,8.25,26.0,29.5,11.68,3.0599999999999996,3.47,3.0
2012,203085,Austin,Rivers,Austin Rivers,SG-PG,75.5,77.0,202.8,79.25,96.5,6.2,8.5,10.0,32.5,37.5,11.54,3.26,3.32,1.0
2012,203086,Meyers,Leonard,Meyers Leonard,C,83.75,85.25,249.8,87.0,108.0,5.7,9.25,11.0,30.0,32.5,11.34,3.26,3.41,19.0
2012,203081,Damian,Lillard,Damian Lillard,PG,73.75,74.75,188.8,79.75,95.5,5.9,8.75,9.75,34.5,39.5,11.15,3.0599999999999996,3.34,13.0
2012,203082,Terrence,Ross,Terrence Ross,SG-SF,78.0,79.0,196.6,79.25,100.5,3.2,8.75,10.25,31.0,37.5,11.78,3.14,3.28,2.0
2012,203083,Andre,Drummond,Andre Drummond,C,81.75,83.75,278.6,90.25,109.5,7.5,9.5,9.5,31.5,33.5,10.83,3.26,3.39,10.0
2012,203084,Harrison,Barnes,Harrison Barnes,SF-SG,79.0,80.0,227.8,83.25,101.5,9.6,9.0,8.5,38.0,39.5,10.93,3.08,3.16,15.0
2012,203093,Terrence,Jones,Terrence Jones,PF-SF,80.25,81.5,252.0,86.25,107.0,7.7,9.0,10.0,29.5,34.5,11.57,3.0700000000000003,3.4,12.0
2012,203094,Andrew,Nicholson,Andrew Nicholson,PF,80.5,81.5,234.0,88.0,107.0,7.6,10.0,10.75,28.5,30.5,11.89,3.14,3.67,10.0
2012,203096,Jared,Sullinger,Jared Sullinger,PF,79.75,81.0,268.2,85.25,105.5,10.7,9.25,9.75,29.5,31.0,12.77,3.14,3.81,9.0
2012,203097,Fab,Melo,Fab Melo,C,82.75,84.0,255.0,86.5,110.0,9.2,9.0,10.0,29.5,31.0,12.14,3.26,3.44,9.0
2012,203079,Dion,Waiters,Dion Waiters,SG,74.5,76.0,221.0,79.25,98.0,8.5,8.5,9.5,30.0,36.0,11.024999999999999,3.08,3.22,10.0
2012,203078,Bradley,Beal,Bradley Beal,SG,75.25,76.75,201.8,80.0,100.0,6.0,8.5,9.0,33.0,39.0,10.95,3.08,3.28,8.0
2012,203733,William,Buford,William Buford,SG-SF,76.0,77.0,214.6,81.5,102.0,11.3,8.75,10.0,27.5,32.5,11.4,3.14,3.43,8.0
2012,203080,Thomas,Robinson,Thomas Robinson,PF,79.75,80.75,244.2,87.25,106.0,5.0,9.75,10.5,28.5,35.5,11.96,3.14,3.17,15.0
2012,203077,Michael,Kidd-Gilchrist,Michael Kidd-Gilchrist,SF,77.75,79.5,232.8,84.0,104.5,7.0,9.0,10.25,32.0,35.5,11.77,3.125,3.18,6.0
2012,203076,Anthony,Davis,Anthony Davis,PF-C,81.25,82.5,221.8,89.5,108.0,7.9,9.0,8.5,28.5,33.25,11.64,3.12,3.33,12.0
2012,203087,Jeremy,Lamb,Jeremy Lamb,SG,76.0,77.25,179.2,83.0,102.0,4.5,8.75,9.25,31.5,38.0,10.98,3.08,3.25,5.0
2012,203088,Kendall,Marshall,Kendall Marshall,PG,75.25,76.25,198.4,77.5,96.0,7.8,8.5,9.0,31.0,37.0,12.03,3.0599999999999996,3.23,8.0
2012,203089,John,Henson,John Henson,PF,81.0,82.5,216.0,89.0,112.0,8.6,9.25,10.0,25.5,30.0,11.47,3.14,3.29,5.0
2012,203090,Maurice,Harkless,Maurice Harkless,SF,79.25,80.75,206.6,84.0,102.5,5.3,9.25,10.25,32.5,37.0,10.87,3.125,3.25,5.0
2012,203091,Royce,White,Royce White,PF,79.0,80.0,260.6,84.0,104.5,10.6,9.5,11.5,28.5,34.0,11.47,3.14,3.29,12.0
2012,203092,Tyler,Zeller,Tyler Zeller,PF-C,83.25,84.5,247.4,84.0,104.5,6.4,9.0,9.75,30.0,34.0,11.13,3.12,3.4,16.0
2012,203113,Quincy,Miller,Quincy Miller,SF,80.75,82.0,218.7,85.25,105.0,7.8,9.25,10.25,30.5,36.0,11.05,3.125,3.48,8.0
2012,203112,Quincy,Acy,Quincy Acy,PF,78.5,79.75,223.8,86.75,106.5,7.1,9.5,11.0,32.0,37.0,10.48,3.14,3.28,13.0
2012,203111,Orlando,Johnson,Orlando Johnson,SG,75.75,77.25,223.8,83.25,99.0,7.0,9.0,9.5,32.0,39.5,10.98,3.08,3.25,13.0
2012,203110,Draymond,Green,Draymond Green,PF-SF,77.75,79.5,235.6,85.25,105.0,11.3,9.0,9.5,28.0,33.0,11.01,3.0700000000000003,3.4,9.0
2012,203114,Khris,Middleton,Khris Middleton,SF,78.75,80.25,216.2,82.75,103.0,7.8,9.0,9.0,28.0,31.0,11.45,3.125,3.47,4.0
2012,203115,Will,Barton,Will Barton,SG-SF,77.0,78.0,174.4,81.75,102.5,4.1,9.0,9.5,30.0,34.0,12.5,3.14,3.6,0.0
2012,203116,Tyshawn,Taylor,Tyshawn Taylor,PG,74.75,76.0,177.0,78.25,97.5,4.2,8.75,8.75,32.0,36.5,11.48,3.0599999999999996,3.2,0.0
2012,203117,Doron,Lamb,Doron Lamb,SG-PG,75.25,76.75,199.4,78.75,98.5,6.7,8.5,8.75,29.0,33.5,11.12,3.26,3.41,2.0
2012,203118,Mike,Scott,Mike Scott,PF,79.25,80.75,240.8,82.75,104.0,10.6,8.5,9.0,27.0,32.5,11.59,3.14,3.44,14.0
2012,203119,Kim,English,Kim English,SG,76.5,77.75,192.0,78.5,98.0,4.3,8.5,8.75,29.0,36.5,10.59,3.08,3.33,10.0
2012,203121,Darius,Miller,Darius Miller,SF-SG,78.0,79.5,233.4,81.0,101.0,7.5,8.5,8.75,33.0,37.0,11.34,3.08,3.31,14.0
2012,203122,Kevin,Murphy,Kevin Murphy,SG,77.0,78.25,194.0,78.75,99.0,5.8,8.5,8.5,31.0,36.5,10.97,3.08,3.42,11.0
2012,203124,Kyle,O'Quinn,Kyle O'Quinn,PF,80.5,82.0,240.8,88.75,106.5,8.0,9.5,10.0,31.5,31.5,11.65,3.14,3.53,12.0
2012,203126,Kris,Joseph,Kris Joseph,SG,78.0,79.0,215.0,83.0,104.0,8.6,9.0,9.0,28.5,35.0,11.024999999999999,3.08,3.46,6.0
2012,203130,Darius,Johnson-Odom,Darius Johnson-Odom,SG,73.5,75.0,212.0,79.0,96.0,7.0,8.75,8.75,33.5,41.5,10.76,3.08,3.21,17.0
2012,203133,Robbie,Hummel,Robbie Hummel,SF,79.25,80.5,218.0,80.5,102.0,9.4,8.5,9.5,27.5,30.0,11.56,3.125,3.41,13.0
2012,203134,Marcus,Denmon,Marcus Denmon,SG,74.25,75.25,188.2,77.0,94.5,6.6,8.25,9.75,33.5,40.0,10.82,3.08,3.19,8.0
2012,203138,Hollis,Thompson,Hollis Thompson,SF,78.75,80.0,206.0,81.5,102.5,6.0,8.25,9.75,28.5,36.5,11.72,3.125,3.38,6.0
2012,203156,Henry,Sims,Henry Sims,C-PF,82.0,83.75,241.2,88.0,108.0,7.7,9.25,10.0,26.5,29.5,12.33,2.875,3.44,7.0
2012,203158,Kevin,Jones,Kevin Jones,PF,78.25,79.5,251.2,85.5,105.0,11.2,9.0,7.75,27.5,32.5,11.94,3.14,3.6,17.0
2012,203098,John,Jenkins,John Jenkins,SG,75.25,76.25,212.0,80.5,98.0,7.1,9.0,9.0,30.5,36.5,11.36,3.08,3.37,10.0
2012,203099,Jared,Cunningham,Jared Cunningham,SG-PG,75.5,77.0,187.6,78.5,98.0,3.6,8.25,9.0,30.5,36.0,11.27,3.26,3.23,4.0
2012,203100,Tony,Wroten,Tony Wroten,PG,76.75,78.0,203.2,81.0,101.0,5.2,8.0,9.0,30.0,35.5,10.75,3.0599999999999996,3.24,0.0
2012,203101,Miles,Plumlee,Miles Plumlee,PF-C,82.5,83.75,252.4,84.75,105.5,11.4,9.25,9.0,34.0,40.5,10.64,3.12,3.36,15.0
2012,203102,Arnett,Moultrie,Arnett Moultrie,PF,81.5,82.75,232.8,86.25,106.5,7.7,9.25,9.25,33.5,37.5,11.32,3.14,3.22,10.0
2012,203103,Perry,Jones,Perry Jones,PF-SF,82.25,83.25,233.8,85.75,107.0,4.6,9.25,9.5,33.0,38.5,11.31,3.0700000000000003,3.19,11.0
2012,203104,Marquis,Teague,Marquis Teague,PG,73.0,74.0,179.8,79.25,96.5,6.3,8.25,7.75,32.5,40.5,10.65,3.0599999999999996,3.19,8.0
2012,203105,Festus,Ezeli,Festus Ezeli,C-PF,81.75,83.5,264.2,89.75,108.0,5.5,9.0,10.75,34.0,33.5,12.35,2.875,3.29,18.0
2012,203106,Jeff,Taylor,Jeff Taylor,SF-SG,78.0,79.25,212.8,78.25,101.5,4.2,8.25,9.75,33.5,40.0,10.87,3.08,3.29,15.0
2012,203107,Tomas,Satoransky,Tomas Satoransky,PG-SG,78.5,79.5,200.6,79.25,100.0,5.2,8.5,9.5,29.5,35.25,11.145,2.895,3.19,12.0
2012,203108,Bernard,James,Bernard James,PF,80.75,82.0,229.8,87.0,108.5,5.0,9.0,9.25,30.0,32.5,11.84,3.14,3.4,6.0
2012,203109,Jae,Crowder,Jae Crowder,SF,76.75,78.5,241.2,81.25,99.5,9.0,9.5,10.5,31.0,34.5,11.45,3.125,3.37,20.0
2012,203159,Scott,Machado,Scott Machado,PG,73.0,74.0,205.8,76.0,94.5,5.8,8.5,9.5,27.0,32.5,11.26,3.0599999999999996,3.3,17.0
2012,203183,Tony,Mitchell,Tony Mitchell,SG,77.25,78.25,216.4,82.0,100.0,5.7,8.5,10.0,31.5,40.0,11.72,3.08,3.47,14.0
2012,203189,Tu,Holloway,Tu Holloway,PG,70.5,71.75,186.8,77.5,94.5,8.5,8.75,10.0,28.0,35.0,11.0,3.0599999999999996,3.42,12.0
2012,203254,JaMychal,Green,JaMychal Green,PF,80.0,81.0,217.4,86.25,106.5,9.8,9.25,9.25,29.5,32.5,10.63,3.14,3.38,19.0
2011,202721,Darius,Morris,Darius Morris,PG-SG,75.25,77.25,190.0,79.5,102.0,5.3,8.75,10.0,24.5,32.0,11.0,2.895,3.2,12.0
2011,12409,James,Fredette,James Fredette,PG,72.75,74.5,196.0,76.5,96.5,7.7,8.0,8.5,28.0,33.0,10.42,3.0599999999999996,3.21,14.0
2011,12407,LaceDarius,Dunn,LaceDarius Dunn,SG,75.0,76.0,187.8,78.25,101.0,5.5,9.0,10.25,26.5,31.0,11.45,3.08,3.27,3.0
2011,12406,Michael,Dunigan,Michael Dunigan,PF-C,80.5,82.0,237.6,87.25,107.5,8.0,9.0,10.75,29.5,34.5,11.85,3.12,3.27,10.0
2011,202683,Enes,Kanter,Enes Kanter,PF-C,81.75,83.25,259.2,85.5,109.5,5.9,9.5,10.75,26.0,32.5,11.3,3.12,3.26,14.0
2011,202684,Tristan,Thompson,Tristan Thompson,PF,79.5,80.75,227.4,85.25,108.5,6.2,8.75,9.25,30.0,35.0,10.92,3.14,3.26,9.0
2011,202688,Brandon,Knight,Brandon Knight,PG,73.5,75.25,176.8,78.75,98.5,4.2,8.25,9.5,29.0,37.5,10.74,3.0599999999999996,3.07,10.0
2011,12415,Scotty,Hopson,Scotty Hopson,SG,77.75,78.5,204.6,82.5,103.5,4.8,8.5,10.0,32.5,36.0,10.47,3.08,3.18,10.0
2011,12417,Rick,Jackson,Rick Jackson,PF,80.25,81.25,241.8,86.0,106.5,8.3,8.75,9.5,28.5,33.0,11.51,3.14,3.26,9.0
